title,url,price,location,year,mileage
"Toyota RAV4 2,5 HYBRID - JBL, 360 KAMERA, NAVI, TOYOTA GARANCIJA",https://www.njuskalo.hr/auti/toyota-rav4-2.5-hybrid-jbl-360-kamera-navi-toyota-garancija-oglas-50641609,44.100 €,Njemačka,2025,9.700 km
"Toyota RAV4 2,5 Hybrid 4x2 Comfort LED PDCx2 kamera",https://www.njuskalo.hr/auti/toyota-rav4-2.5-hybrid-4x2-comfort-led-pdcx2-kamera-oglas-50862632,28.290 €,Njemačka,2020,91.000 km
"Toyota RAV4 2,5 Dynamic Relax garancija LED navi PDCx2 kam",https://www.njuskalo.hr/auti/toyota-rav4-2.5-dynamic-relax-garancija-led-navi-pdcx2-kam-oglas-50844026,28.480 €,Njemačka,2019,93.000 km
"Toyota RAV4 2,5 Hybrid Club LED navi gr.sj. PDCx2 kam Relax gar keyles",https://www.njuskalo.hr/auti/toyota-rav4-2.5-hybrid-club-led-navi-gr-sj-pdcx2-kam-relax-gar-keyles-oglas-50798311,27.250 €,Njemačka,2019,146.000 km
"Toyota RAV4 2,5 Hybrid Club LED navi gr.sj. PDCx2 kam klimaX3 keyless",https://www.njuskalo.hr/auti/toyota-rav4-2.5-hybrid-clib-led-navi-gr-sj-pdcx2-kam-klimax3-keyless-oglas-50798244,25.350 €,Njemačka,2019,136.000 km
"Toyota RAV4 2.5 Full Hybrid Aut. 218 KS, ACC+LED+KAM+GR SJED+VIRT+ASIS",https://www.njuskalo.hr/auti/toyota-rav4-2.5-full-hybrid-aut-218-ks-acc-led-kam-gr-sjed-virt-asis-oglas-50778576,47.950 €,Njemačka,2024,15.979 km
"Toyota RAV4 2.5 Hybrid 4x2 Aut. 218 KS, ACC+KAM+GR SJED+LANE+KEY",https://www.njuskalo.hr/auti/toyota-rav4-2.5-hybrid-4x2-aut-218-ks-acc-kam-gr-sjed-lane-key-oglas-50771696,48.950 €,Njemačka,2025,15.200 km
"Toyota RAV4 2,5 Hybrid Dynamic LED navi PDCx2 kam 18""",https://www.njuskalo.hr/auti/toyota-rav4-2.5-hybrid-dynamic-led-navi-pdcx2-kam-18-oglas-50712899,28.490 €,Njemačka,2019,94.000 km
"Toyota RAV4 2,5 AWD Team D LED navi gr.sj. PDCx2 kam 18""",https://www.njuskalo.hr/auti/toyota-rav4-2.5-awd-team-d-led-navi-gr-sj-pdcx2-kam-18-oglas-50712396,30.690 €,Njemačka,2020,146.000 km
"Toyota RAV4 2,5 * RJEŠAVAMO LEASING * 2 G: GARANCIJA *",https://www.njuskalo.hr/auti/toyota-rav4-2.5-rjesavamo-leasing-2-g-garancija-oglas-50651094,30.168 €,Njemačka,2024,42.314 km
"Toyota RAV4 2.5 Full Hybrid Aut. 218 KS, ACC+LED+GR SJED+KAM+NAVI",https://www.njuskalo.hr/auti/toyota-rav4-2.5-full-hybrid-aut-218-ks-acc-led-gr-sjed-kam-navi-oglas-49751166,41.600 €,Njemačka,2024,42.314 km
"Toyota RAV4 2,5 4x2 Hybrid",https://www.njuskalo.hr/auti/toyota-rav4-2.5-4x2-hybrid-oglas-50581744,42.590 €,Njemačka,2023,13.600 km
Toyota RAV4 2.5 Hybrid 4x2,https://www.njuskalo.hr/auti/toyota-rav4-2.5-hybrid-4x2-oglas-50038302,35.990 €,Njemačka,2022,37.950 km
Toyota RAV4 2.5l HSD Hybrid 4x4,https://www.njuskalo.hr/auti/toyota-rav4-2.5l-hsd-hybrid-4x4-oglas-50038251,39.499 €,Njemačka,2022,55.855 km
"Toyota RAV4 2,5 Hybrid Team D LED navi gr.sj.i volan PDCx2 kam keyless",https://www.njuskalo.hr/auti/toyota-rav4-2.5-hybrid-team-d-led-navi-gr-sj-volan-pdcx2-kam-keyless-oglas-50548455,24.590 €,Njemačka,2018,78.000 km
"Toyota RAV4 2,5 Hybrid Team D LED navi keyless gr.sj. PDCx2 kam",https://www.njuskalo.hr/auti/toyota-rav4-2.5-hybrid-team-d-led-navi-keyless-gr-sj-pdcx2-kam-oglas-50548418,22.190 €,Njemačka,2018,120.000 km
"Toyota RAV4 2,5 FWD Business LED navi kamera gr.sj. TOP",https://www.njuskalo.hr/auti/toyota-rav4-2.5-fwd-business-led-navi-kamera-gr-sj-top-oglas-50532904,29.990 €,Njemačka,2021,43.000 km
"Toyota RAV4 2,5 Hybrid LED navi koža kam360 gr.sj. keyless TOP",https://www.njuskalo.hr/auti/toyota-rav4-2.5-hybrid-led-navi-koza-kam360-gr-sj-keyless-top-oglas-50532085,24.490 €,Njemačka,2018,49.000 km
"Toyota RAV4 2,5 * RJEŠAVAMO LEASING * 2 G: GARANCIJA *",https://www.njuskalo.hr/auti/toyota-rav4-2.5-rjesavamo-leasing-2-g-garancija-oglas-50464600,30.168 €,Njemačka,2024,42.314 km
"Toyota RAV4 2,0 *40 g.uvozimo osobna i teretna vozila po želji",https://www.njuskalo.hr/auti/toyota-rav4-2.0-40-g-uvozimo-osobna-teretna-vozila-zelji-oglas-50247551,27.395 €,Njemačka,2024,37.620 km
Toyota RAV4 2.0 *40 g.uvozimo osobna i teretna vozila po želji*,https://www.njuskalo.hr/auti/toyota-rav4-2.0-40-g-uvozimo-osobna-teretna-vozila-zelji-oglas-50042630,27.990 €,Njemačka,2022,51.400 km
"Toyota RAV4 2,5 Hybrid TeamDeutschland LED gr.sj PDCX2 kamera panorama",https://www.njuskalo.hr/auti/toyota-rav4-2.5-hybrid-teamdeutschland-led-gr-sj-pdcx2-kamera-panorama-oglas-49970220,34.290 €,Njemačka,2020,58.000 km
"Toyota RAV4 2,5 TeamDeutschland LED navi gr.sj. PDCx2 kam keyless",https://www.njuskalo.hr/auti/toyota-rav4-2.5-teamdeutschland-led-navi-gr-sj-pdcx2-kam-keyless-oglas-49970093,34.990 €,Njemačka,2021,37.000 km
"Toyota RAV4 2,0 automatik LED navi PDCx2 kamera adaptivni tempomat",https://www.njuskalo.hr/auti/toyota-rav4-2.0-automatik-led-navi-pdcx2-kamera-adaptivni-tempomat-oglas-49966042,32.390 €,Njemačka,2020,76.000 km
"Toyota RAV4 2,5 Hybrid LED navi gr.sj. PDCx2 kamera TechnikPaket",https://www.njuskalo.hr/auti/toyota-rav4-2.5-hybrid-led-navi-gr-sj-pdcx2-kamera-technikpaket-oglas-49965551,34.940 €,Njemačka,2021,43.000 km
"Toyota RAV4 2,5 Hybrid LED navi gr.sj. PDCx2 kamera asistent-mrtvog-k",https://www.njuskalo.hr/auti/toyota-rav4-2.5-hybrid-led-navi-gr-sj-pdcx2-kamera-asistent-mrtvog-k-oglas-49965495,33.730 €,Njemačka,2021,81.000 km
"Toyota RAV4 2,5 Hybrid TeamDeutschland LED navi gr.sj. PDC kamera",https://www.njuskalo.hr/auti/toyota-rav4-2.5-teamdeutschland-led-navi-gr-sj-pdc-kamera-oglas-49965464,33.690 €,Njemačka,2021,68.000 km
"Toyota RAV4 2,5 aut. LED navi-preko-app gr.sj. PDC kam keyless TOP",https://www.njuskalo.hr/auti/toyota-rav4-2.5-led-navi-preko-app-gr-sj-pdc-kam-keyless-top-oglas-49965429,32.320 €,Njemačka,2022,52.000 km
"Toyota RAV4 2,5 *40 g.uvozimo osobna i teretna vozila po želji*",https://www.njuskalo.hr/auti/toyota-rav4-2.5-40-g-uvozimo-osobna-teretna-vozila-zelji-oglas-49157341,23.999 €,Njemačka,2021,88.261 km
"Toyota RAV4 2,0 *40 g.uvozimo osobna i teretna vozila po želji*",https://www.njuskalo.hr/auti/toyota-rav4-2.0-40-g-uvozimo-osobna-teretna-vozila-zelji-oglas-48934283,20.084 €,Njemačka,2022,92.370 km
Toyota RAV4 2.5 Hybrid Style | 218KS | NAVI | GRIJANJE VOLANA | KAMERA,https://www.njuskalo.hr/auti/toyota-rav4-2.5-hybrid-style-218ks-navi-grijanje-volana-kamera-oglas-48617416,34.950 €,Njemačka,2021,88.502 km
Toyota RAV4 2.5 Hybrid 4x2 | 218KS | NAVI | KAM | GRIJANJE SJEDALA,https://www.njuskalo.hr/auti/toyota-rav4-2.5-hybrid-4x2-218ks-navi-kam-grijanje-sjedala-oglas-48604427,32.550 €,Njemačka,2019,55.085 km
