title,url,price,location,year,mileage
Mercedes-Benz C220d AMG-line ☆ GARANCIJA ☆ RATA OD 348€,https://www.njuskalo.hr/auti/mercedes-benz-c220d-amg-line-garancija-rata-348-oglas-50769416,43.200 €,"Dugo Selo - Okolica, Puhovo",2022,63.000 km
Mercedes-Benz C-klasa 220 cdi AMG,https://www.njuskalo.hr/auti/mercedes-benz-c-klasa-220-cdi-automatik-oglas-46653322,36.900 €,"Imotski, Imotski",2022,81.000 km
Mercedes-Benz C 220 d Avantgarde,https://www.njuskalo.hr/auti/mercedes-benz-c-220-d-avantgarde-oglas-50828794,43.200 €,"Dugopolje, Dugopolje",2025,13.339 km
Mercedes-Benz C-klasa #AMG#200 D#TVORNIČKO JAMSTVO#U SUSTAVU PDV-A#,https://www.njuskalo.hr/auti/mercedes-benz-c-klasa-amg-200-d-tvornicko-jamstvo-sustavu-pdv-a-oglas-50674505,43.500 €,"Stenjevec, Jankomir",2025,43.100 km
Mercedes-Benz C-klasa 220cdi automatik,https://www.njuskalo.hr/auti/mercedes-benz-c-klasa-220cdi-automatik-oglas-50969761,37.700 €,"Karlovac, Zvijezda",2022,60.000 km
Mercedes-Benz C300e 4Matic•Avangarde•Kamere 360°•Grijanje sj.•Led•PDV,https://www.njuskalo.hr/auti/mercedes-benz-c300e-4matic-avangarde-kamere-360-grijanje-sj-led-pdv-oglas-50441093,45.990 €,"Novi Zagreb - Zapad, Lanište",2024,14.399 km
Mercedes-Benz C220dA Avantgarde,https://www.njuskalo.hr/auti/mercedes-benz-c220da-avantgarde-oglas-47885271,47.200 €,"Čakovec, Globetka",2023,49.850 km
Mercedes-Benz C-klasa 220 d Avantgarde Aut.,https://www.njuskalo.hr/auti/mercedes-benz-c-klasa-220-d-avantgarde-aut-oglas-44191838,43.900 €,"Čakovec, Globetka",2024,21.511 km
Mercedes-Benz C-klasa 220 d Avantgarde Aut.,https://www.njuskalo.hr/auti/mercedes-benz-c-klasa-220-d-avantgarde-aut-oglas-44191861,43.900 €,"Čakovec, Globetka",2024,24.435 km
Mercedes-Benz C-klasa 220d Avantgarde Aut.,https://www.njuskalo.hr/auti/mercedes-benz-c-klasa-220d-avantgarde-aut-oglas-44031874,43.900 €,"Čakovec, Globetka",2024,22.325 km
MERCEDES - BENZ C 220 d - AMG - 2021 GOD - LED - VIRTUAL KOKPIT - TOP!,https://www.njuskalo.hr/auti/mercedes-benz-c-220-d-amg-2021-god-led-virtual-kokpit-top-oglas-47187437,43.900 €,"Varaždin, Centar",2021,92.000 km
MERCEDES - BENZ C300e - 2021 GOD - AMG - NIGHT EDITION - TOP OPREMA!,https://www.njuskalo.hr/auti/mercedes-benz-c300e-2021-god-amg-night-edition-top-oprema-oglas-47349430,29.900 €,"Varaždin, Centar",2021,90.000 km
MERCEDES - BENZ C 200 d - AMG - 2024 GOD - LED - VIRTUAL KOKPIT - NOVO,https://www.njuskalo.hr/auti/mercedes-benz-c-200-d-amg-2024-god-led-virtual-kokpit-oglas-47222319,46.999 €,"Varaždin, Centar",2024,15.000 km
Mercedes-Benz C-klasa C 300 DE plug in hybrid automatik,https://www.njuskalo.hr/auti/mercedes-benz-c-klasa-c-300-de-plug-in-hybrid-automatik-oglas-51022876,42.000 €,"Maksimir, Svetice",2024,71.000 km
Mercedes-Benz C-klasa C 300d,https://www.njuskalo.hr/auti/mercedes-benz-c-klasa-c-300d-oglas-46918652,48.990 €,"Umag, Umag",2022,64.000 km
MERCEDES KLASA C 300e AMG,https://www.njuskalo.hr/auti/mercedes-klasa-c-300e-amg-oglas-50986913,37.900 €,,2022,99.008 km
Mercedes-Benz C 300d AMG /MATT /Memo. /360* /Navi /Ambient /Airbalance,https://www.njuskalo.hr/auti/mercedes-benz-c-300d-amg-matt-memo-360-navi-ambient-oglas-51013376,47.500 €,"Sveta Nedelja, Novaki",2021,102.181 km
Mercedes C Klasa 200d Automatik AMG Line-Novi Model,https://www.njuskalo.hr/auti/mercedes-c-klasa-200d-automatik-amg-line-model-oglas-51009835,37.990 €,"Kaštela, Kaštel Stari",2023,86.000 km
Mercedes-Benz C 220d** AMG LINE** NIGHT** PANORAMA** 2025**,https://www.njuskalo.hr/auti/mercedes-benz-c-220d-amg-line-night-panorama-2025-oglas-50388399,52.990 €,"Varaždin - Okolica, Jalkovec Objavljen: 17.07.2026.",2025,9.900 km
Mercedes C-klasa 220d AMG nightpaket burmaster 360 keyless ambi,https://www.njuskalo.hr/auti/mercedes-benz-c-klasa-c220d-amg-full-oprema-oglas-50872452,54.375 €,"Slavonski Brod, Centar Objavljen: 17.07.2026.",2024,40.000 km
"Mercedes Benz C 220d, AVANTGARDE ADVANCED PLUS, u PDV-u, reg 07/2027",https://www.njuskalo.hr/auti/mercedes-benz-c-klasa-220-4matic-automatik-oglas-47793201,44.999 €,"Osijek, Uske njive",2024,32.030 km
Mercedes-Benz C 200 d Platinum Edition,https://www.njuskalo.hr/auti/mercedes-benz-c-200-d-platinum-edition-oglas-51005904,41.500 €,"Rijeka, Zamet",2025,3.000 km
Mercedes-Benz C-klasa 300d *AMG*NIGHT*MEMORIJA*EL.SJEDALA*360°*PANO*,https://www.njuskalo.hr/auti/mercedes-benz-c-klasa-300d-amg-night-memorija-el-sjedala-360-pano-oglas-49916347,54.300 €,"Donji Grad, Donji grad Objavljen: 16.07.2026.",2025,18.000 km
Mercedes-Benz C 200,https://www.njuskalo.hr/auti/mercedes-benz-c-200-oglas-50577224,31.500 €,"Kaštela, Kaštel Štafilić",2022,61.000 km
Mercedes-Benz C-klasa 300 automatik,https://www.njuskalo.hr/auti/mercedes-benz-c-klasa-300-automatik-oglas-50509839,28.900 €,"Jastrebarsko, Centar",2020,115.000 km
C-klasa Mercedes-AMG C 63 S E PERFORMANCE,https://www.njuskalo.hr/auti/mercedes-benz-c-klasa-amg-c-63-e-performance-oglas-50694877,87.900 €,"Stenjevec, Jankomir Objavljen: 14.07.2026.",2025,22.500 km
Mercedes-Benz C-klasa 200 D automatik,https://www.njuskalo.hr/auti/mercedes-benz-c-klasa-200-d-automatik-oglas-50965710,35.000 €,"Dubrovnik, Sveti Jakov",2020,68.000 km
Mercedes-Benz C-klasa 220 D AMG FACELIFT,https://www.njuskalo.hr/auti/mercedes-benz-c-klasa-220-d-amg-oglas-50982172,29.900 €,"Zadar, Crvene kuće",2020,100.000 km
Mercedes-Benz C-klasa C 200 Avantgarde,https://www.njuskalo.hr/auti/mercedes-benz-c-klasa-c-200-avantgarde-oglas-48650959,33.499 €,"Donja Dubrava, Trnava",2022,100.000 km
"Mercedes-Benz C-klasa 300D AMG 14000km RADAR,PANO,REG.1.G.,LED,KAMERA,",https://www.njuskalo.hr/auti/mercedes-benz-c-klasa-300d-amg-12000km-radar-pano-reg-1-g-led-kamera-oglas-43353152,58.500 €,"Trešnjevka - Sjever, Rudeš Objavljen: 11.07.2026.",2021,14.000 km
"Mercedes-Benz klasa C C220d AUTOMATIK *LED,NAVIGACIJA,KAMERA*",https://www.njuskalo.hr/auti/mercedes-benz-klasa-c-c220d-automatik-led-navigacija-kamera-oglas-50596089,42.000 €,,2024,33.911 km
MERCEDES C KLASA 220d,https://www.njuskalo.hr/auti/mercedes-c-klasa-220d-oglas-50258452,36.900 €,,2023,103.427 km
Mercedes-Benz C-klasa 43 AMG,https://www.njuskalo.hr/auti/mercedes-benz-c-klasa-43-automatik-oglas-48436160,43.500 €,"Osijek, Donji grad",2020,47.000 km
Mercedes C-klasa 220 D,https://www.njuskalo.hr/auti/mercedes-c-klasa-220-d-oglas-50810687,42.500 €,"Trešnjevka - Jug, Knežija",2023,42.000 km
Mercedes-Benz C-klasa 220 D LEASING BEZ UČEŠĆA I BEZ JAMACA,https://www.njuskalo.hr/auti/mercedes-benz-c-klasa-220-d-leasing-bez-ucesca-bez-jamaca-oglas-50942989,34.990 €,"Sesvete, Sesvete",2021,77.000 km
Mercedes-Benz C-klasa 220d LEASING BEZ UČEŠĆA I BEZ JAMACA,https://www.njuskalo.hr/auti/mercedes-benz-c-klasa-220d-leasing-bez-ucesca-bez-jamaca-oglas-50942980,36.490 €,"Sesvete, Sesvete",2022,43.000 km
Mercedes-Benz C 300d AMG Line Aut.,https://www.njuskalo.hr/auti/mercedes-benz-c-300d-amg-line-aut-oglas-49969516,40.990 €,"Podsused - Vrapče, Dolec",2022,84.092 km
Mercedes-Benz C 220 d AMG/Memory paket/Zimski paket,https://www.njuskalo.hr/auti/mercedes-benz-c-220-d-amg-memory-paket-zimski-paket-oglas-49832543,55.900 €,"Osijek, Industrijska zona (Čepinska) Objavljen: 07.07.2026.",2025,8.440 km
Mercedes-Benz C 220 d AMG/NIGHT PAKET,https://www.njuskalo.hr/auti/mercedes-benz-c-220-d-amg-oglas-50082643,44.900 €,"Osijek, Industrijska zona (Čepinska)",2023,45.277 km
"Mercedes C 220d Aut. 200 KS, REG 04/27 TEM+360+GR SJED+PANO+AMBI",https://www.njuskalo.hr/auti/mercedes-c-220d-aut-200-ks-reg-04-27-tem-360-gr-sjed-pano-ambi-oglas-50935708,36.950 €,"Varaždin, Koprivnička",2022,54.350 km
Mercedes-Benz C-klasa 220 D automatik•147kW•2025.g.•Ambi•Virtual•,https://www.njuskalo.hr/auti/mercedes-benz-c-klasa-220-d-automatik-oglas-48554998,57.500 €,"Čepin, Livana Objavljen: 06.07.2026.",2025,14.150 km
MERCEDES - BENZ C300 d**AMG**2021 GOD** KAMERA 360** KAO NOV!***,https://www.njuskalo.hr/auti/mercedes-benz-c300-d-amg-2021-god-kamera-360-kao-nov-oglas-41269464,51.990 €,"Varaždin - Okolica, Jalkovec Objavljen: 06.07.2026.",2021,27.700 km
MERCEDES-BENZ C300d**AMG LINE**NIGHT PAKET**KAMERA 360**,https://www.njuskalo.hr/auti/mercedes-benz-c300-d-amg-2022-god-night-paket-kamera-360-oglas-39723005,48.990 €,"Varaždin - Okolica, Jalkovec",2022,42.000 km
Mercedes-Benz C-klasa 220d automatik,https://www.njuskalo.hr/auti/mercedes-benz-c-klasa-220d-automatik-oglas-49021812,33.500 €,"Vladislavci, Vladislavci",2023,99.800 km
Mercedes-Benz C 220d,https://www.njuskalo.hr/auti/mercedes-benz-c-220d-oglas-43191466,36.500 €,"Split - Okolica, Žrnovnica",2023,50.000 km
"MERCEDES C220d W206 AMG, LED, KAMERA, MRTVI KUT, LANE ASSIST, PDV",https://www.njuskalo.hr/auti/mercedes-c220d-w206-amg-led-kamera-mrtvi-kut-lane-assit-pdv-oglas-48515703,37.990 €,"Sesvete, Sopnica",2021,86.409 km
Mercedes-Benz C300d AMG Line,https://www.njuskalo.hr/auti/mercedes-benz-c-klasa-c-300d-amg-line-advanced-night-paket-brabus-oglas-49417333,49.000 €,"Novi Zagreb - Zapad, Remetinec",2023,40.000 km
Mercedes-Benz C-klasa C 200 D AMG,https://www.njuskalo.hr/auti/mercedes-benz-c-klasa-c-200-d-amg-oglas-50816822,48.900 €,"Velika Gorica - Okolica, Staro Čiće",2025,19.429 km
Mercedes-Benz C-klasa 220d automatik,https://www.njuskalo.hr/auti/mercedes-benz-c-klasa-220d-automatik-oglas-50814966,38.900 €,"Rijeka, Banderovo",2022,
Mercedes-Benz C-klasa C 220 D Automatik  Avantgarde,https://www.njuskalo.hr/auti/mercedes-benz-c-klasa-c-220-d-automatik-avantgarde-oglas-50355432,41.900 €,"Velika Gorica - Okolica, Staro Čiće",2025,18.483 km
Mercedes-Benz C-klasa C220d LEASING BEZ UČEŠĆA I BEZ JAMACA,https://www.njuskalo.hr/auti/mercedes-benz-c-klasa-c220d-leasing-bez-ucesca-bez-jamaca-oglas-50763764,38.500 €,"Satnica Đakovačka, Satnica Đakovačka",2022,75.561 km
Mercedes-Benz C-klasa C 180 LEASING BEZ UČEŠĆA I BEZ JAMACA,https://www.njuskalo.hr/auti/mercedes-benz-c-klasa-c-180-leasing-bez-ucesca-bez-jamaca-oglas-50763756,35.800 €,"Satnica Đakovačka, Satnica Đakovačka",2022,90.241 km
